"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0009611","response to wounding",463,0.362125410923949,1.55509632497626,1.54085946863835e-05,0.000271160604887122,0.000172231604589592,2539,"tags=28%, list=15%, signal=24%","DRD2/NOG/FN1/SERPINE2/FAP/ADAMTS18/PAPSS2/F2R/MMP2/ARHGAP24/ITGB5/GAS6/PLPP3/DDR2/EXT1/SLC12A2/SDC4/PDGFB/C1QTNF1/PLEC/HMOX1/KANK1/BCL2/COL6A1/FKBP10/PTK2/FOXF1/CNN2/ABHD2/VEGFB/CADM4/TGFBR1/ITGA2/VEGFA/FZD6/UBASH3B/MYOF/YAP1/B4GALT1/ELK3/GRIN2A/PTPRS/PLAU/NFKBIZ/KCNK2/GRN/SRC/TGFB1/SH2B3/MYH9/RTN4RL2/PPL/SRF/EPHA4/ZFP36L1/AHNAK/SOD2/SULF2/FZD7/RTN4RL1/VCL/CSRP1/ITGB3/PTK7/SRSF6/AJUBA/JMJD1C/ITPR3/ACTB/NEO1/SMPD1/ANO6/PLSCR1/PHLDB2/TFPI/ILK/CCN2/RREB1/EREG/DDIT3/SVEP1/NRP1/TYRO3/RTN4R/PPP3CA/MERTK/VASH1/MAPK8IP3/PTEN/CD151/ANXA5/HTR2A/F3/EPB41L4B/SCARB1/THBS1/NPR2/LNPK/PPARA/PRKCE/PRCP/CCN1/RGMA/EXTL3/NMNAT3/ITGB1/KCNB1/TLN1/AXL/BRAF/ITGA5/NAGLU/FERMT2/GNAS/TPM1/VWF/PLAUR/RASA3/PRRG4/TNFAIP3/RAB27A/KREMEN1/CD109/CXCR4/TGFB2/CHMP5/ARL8B/MYL12A"
"GO:0032963","collagen metabolic process",91,0.537014064899474,1.90893913609738,1.55888121680956e-05,0.000271483127164716,0.000172436459308105,2461,"tags=37%, list=14%, signal=32%","MFAP4/MMP14/BMP4/FAP/F2R/MMP2/ADAMTS14/TNS2/DDR2/COL6A1/TRAM2/COL1A2/ITGA2/CTSB/MMP16/TGFB1/RCN3/CST3/MRC2/ADAMTS2/RUNX1/MMP24/INHBA/SERPINB7/TMEM131/TGFB3/ITGB1/P3H3/NAGLU/HDAC2/PLOD3/MYB/PRDX5/SCX"
"GO:0007091","metaphase/anaphase transition of mitotic cell cycle",94,-0.526359675946479,-1.91215033988394,1.62212183412435e-05,0.000280122720094584,0.000177924022495727,1878,"tags=34%, list=11%, signal=30%","PCID2/HASPIN/KNL1/CENPE/NDC80/IK/ANAPC11/CENPF/INCENP/CDC16/CDC23/SMARCD2/DUSP1/SKA3/ACTL6A/TTK/RB1/UBE2C/TRIP13/BUB1/CDC27/BUB1B/DLGAP5/SPDL1/AURKB/NUF2/BIRC5/CDCA8/BUB3/PLK1/CCNB1/CDC20"
"GO:0048844","artery morphogenesis",66,0.601753528627043,2.0172706297202,1.64210690805607e-05,0.000281210808004602,0.000178615137367502,2571,"tags=50%, list=15%, signal=43%","NOG/BMP4/LRP1/SIX1/SOX4/EFEMP2/FKBP10/FOXF1/PDGFRB/TGFBR1/VEGFA/NOTCH3/MEGF8/PRRX1/PKD2/SRF/TBX2/EYA1/PRDM1/NPRL3/FOXC1/NRP1/RBPJ/BMPR1A/RTN4/NAGLU/STRA6/ZMIZ1/HPGD/SMAD7/TGFB2/CHD7/HOXA13"
"GO:0044784","metaphase/anaphase transition of cell cycle",95,-0.523656996984106,-1.90599091954496,1.70329723363688e-05,0.000289278992985437,0.000183739762480186,1878,"tags=34%, list=11%, signal=30%","PCID2/HASPIN/KNL1/CENPE/NDC80/IK/ANAPC11/CENPF/INCENP/CDC16/CDC23/SMARCD2/DUSP1/SKA3/ACTL6A/TTK/RB1/UBE2C/TRIP13/BUB1/CDC27/BUB1B/DLGAP5/SPDL1/AURKB/NUF2/BIRC5/CDCA8/BUB3/PLK1/CCNB1/CDC20"
"GO:0014910","regulation of smooth muscle cell migration",65,0.588817462748038,1.97424783215431,1.74898197087483e-05,0.00029460311066785,0.000187121453311888,613,"tags=26%, list=4%, signal=25%","POSTN/BMP4/HAS2/LRP1/IGFBP5/TRIB1/PLXNA1/DDR2/PDGFB/BCL2/ABHD2/PDGFRB/SLIT2/ITGA2/LPAR1/PLAU/SRC"
"GO:0045839","negative regulation of mitotic nuclear division",57,-0.611986819869292,-2.02722899157427,1.98098295416624e-05,0.000330969103318018,0.00021021984280412,1878,"tags=46%, list=11%, signal=41%","PCID2/HASPIN/KNL1/NDC80/IK/BMP7/TOM1L1/CENPF/INCENP/DUSP1/SKA3/AURKAIP1/TTK/TRIP13/BUB1/BUB1B/SPDL1/AURKB/NUF2/BIRC5/CDCA8/TOM1L2/BUB3/PLK1/CCNB1/CDC20"
"GO:0030326","embryonic limb morphogenesis",115,0.507113395293331,1.85670160421443,2.06401518265039e-05,0.000336631047646552,0.000213816109146741,2982,"tags=41%, list=18%, signal=34%","NOG/BMP4/FBN2/MAP3K20/FGFR1/CACNA1C/BCL2L11/RDH10/LRP5/FZD6/MEGF8/OSR1/PRRX1/TBX2/PRICKLE1/GDF5/RECK/TFAP2A/GLI3/AFF3/MOSMO/SHOX2/LMBR1/FBXW4/BMPR1A/LNPK/RARG/SP8/TWIST1/FRAS1/OSR2/FREM2/HDAC2/IFT140/CREBBP/HOXC10/DYNC2H1/TGFB2/ZNF358/CHD7/HOXA13/SMAD4/WDR19/MSX1/RUNX2/TBC1D32/GNA12"
"GO:0035113","embryonic appendage morphogenesis",115,0.507113395293331,1.85670160421443,2.06401518265039e-05,0.000336631047646552,0.000213816109146741,2982,"tags=41%, list=18%, signal=34%","NOG/BMP4/FBN2/MAP3K20/FGFR1/CACNA1C/BCL2L11/RDH10/LRP5/FZD6/MEGF8/OSR1/PRRX1/TBX2/PRICKLE1/GDF5/RECK/TFAP2A/GLI3/AFF3/MOSMO/SHOX2/LMBR1/FBXW4/BMPR1A/LNPK/RARG/SP8/TWIST1/FRAS1/OSR2/FREM2/HDAC2/IFT140/CREBBP/HOXC10/DYNC2H1/TGFB2/ZNF358/CHD7/HOXA13/SMAD4/WDR19/MSX1/RUNX2/TBC1D32/GNA12"
"GO:0048568","embryonic organ development",393,0.367790833329664,1.55177632852547,2.06383034125959e-05,0.000336631047646552,0.000213816109146741,2534,"tags=28%, list=15%, signal=25%","NOG/MMP14/BMP4/FBN2/WNT7B/PLXNA4/SIX1/EPAS1/SOBP/FGFR1/ADM/ALDH1A3/MICAL2/MDFI/PDGFB/RDH10/CHRNA9/LRIG1/FOXF1/NR2F2/ATF4/TGFBR1/HOXB9/VEGFA/FZD6/COL2A1/MEGF8/OSR1/PRRX1/ZEB1/TEAD2/YAP1/MMP16/SIX4/TGFB1/SH2B3/RNF112/E2F8/FOXG1/PKD2/SRF/ZFP36L1/TBX2/PRICKLE1/EGFR/ACVR1/OTX1/SMO/FRZB/EYA1/PTK7/COL18A1/E2F7/RARRES2/TFAP2A/PRDM1/SLITRK6/CSF2/PKD1/JUNB/KDM2B/GLI3/POLE/SATB2/GLI2/FOXC1/MYO15A/SHOX2/LIF/CEBPB/VASH2/VASH1/FZD2/ZNF568/CTHRC1/RBPJ/BMPR1A/PKDCC/RNF207/REST/RARG/MTHFD1/TEAD1/CCN1/MIB1/ZIC1/FZD5/NDST1/ERCC2/COL27A1/TWIST1/TGFB3/OSR2/MKKS/NKX2-5/NAGLU/PALB2/IFT140/DNAJB6/STRA6/FBXW8/TEAD3/TBC1D23/FBN1/BIRC6/HOXB8/DLX2/KMT2A/TGFB2/CHD7/KIT"
"GO:0061035","regulation of cartilage development",63,0.596168269472238,1.99323152113904,2.16003725347157e-05,0.000349517839045991,0.000222001342254849,1849,"tags=38%, list=11%, signal=34%","NOG/BMP4/LTBP3/FGF18/TGFBR1/GDF6/WNT9A/TGFB1/BMPR2/FRZB/GDF5/BMPR1B/GLI3/ADAMTS7/CCN2/SOX6/SHOX2/SMAD1/PTPN11/PKDCC/ZNF219/LNPK/RARG/CCN1"
"GO:0042773","ATP synthesis coupled electron transport",89,-0.537498142765876,-1.9408714617702,2.24365046034634e-05,0.000353331619019269,0.000224423720109563,3459,"tags=42%, list=20%, signal=33%","NDUFA9/NDUFB5/NDUFB10/NDUFS5/UQCRFS1/UQCR10/UQCRHL/NDUFC1/NDUFB2/COQ9/COX6A1/UQCRQ/NDUFV2/DLD/CHCHD2/CDK1/PINK1/COX8A/NDUFAF1/NDUFS8/NDUFS4/GHITM/SDHA/NDUFA2/NDUFA8/SDHC/UQCRH/UQCRC2/COX5A/COA6/NDUFS6/NDUFS3/PARK7/UQCRC1/SDHB/NDUFS2/CCNB1"
"GO:0042775","mitochondrial ATP synthesis coupled electron transport",89,-0.537498142765876,-1.9408714617702,2.24365046034634e-05,0.000353331619019269,0.000224423720109563,3459,"tags=42%, list=20%, signal=33%","NDUFA9/NDUFB5/NDUFB10/NDUFS5/UQCRFS1/UQCR10/UQCRHL/NDUFC1/NDUFB2/COQ9/COX6A1/UQCRQ/NDUFV2/DLD/CHCHD2/CDK1/PINK1/COX8A/NDUFAF1/NDUFS8/NDUFS4/GHITM/SDHA/NDUFA2/NDUFA8/SDHC/UQCRH/UQCRC2/COX5A/COA6/NDUFS6/NDUFS3/PARK7/UQCRC1/SDHB/NDUFS2/CCNB1"
"GO:0007044","cell-substrate junction assembly",90,0.526539210307529,1.86695671183561,2.27261172204247e-05,0.000353331619019269,0.000224423720109563,2161,"tags=39%, list=13%, signal=34%","FN1/MMP14/MAP4K4/ITGA6/SDC4/PLEC/BCL2/PTK2/THSD1/ITGA2/VEGFA/SFRP1/LAMA3/FMN1/ACTN1/SRC/LIMS1/ABL1/VCL/ITGB3/AJUBA/ROCK2/PHLDB2/DLC1/NRP1/ARHGAP6/EFNA5/PTEN/THBS1/TAOK2/CDH11/TLN1/PTPRA/ITGA5/FERMT2"
"GO:0150115","cell-substrate junction organization",97,0.51779158024216,1.85804510138425,2.25794670852815e-05,0.000353331619019269,0.000224423720109563,2161,"tags=38%, list=13%, signal=33%","FN1/MMP14/MAP4K4/ITGA6/SDC4/PLEC/BCL2/PTK2/THSD1/ITGA2/VEGFA/SFRP1/LAMA3/FMN1/ACTN1/SRC/ARF6/LIMS1/PRICKLE1/ABL1/VCL/ITGB3/AJUBA/ROCK2/PHLDB2/DLC1/NRP1/ARHGAP6/EFNA5/PTEN/THBS1/TAOK2/CDH11/TLN1/PTPRA/ITGA5/FERMT2"
"GO:0050679","positive regulation of epithelial cell proliferation",165,0.464594397786445,1.79274697342823,2.27706782345824e-05,0.000353331619019269,0.000224423720109563,2081,"tags=27%, list=12%, signal=24%","NOG/SEMA5A/BMP4/HAS2/FGFR1/PDGFB/HMOX1/MYC/VEGFB/C5AR1/TGFBR1/VEGFA/ST8SIA1/SFRP1/OSR1/PLCG1/YAP1/B4GALT1/CCND1/GRN/TGFB1/EGR3/HSPG2/EGFR/FZD7/SMO/EYA1/ITGB3/SRSF6/ITGA4/LAMB1/RREB1/NRP1/CDH13/VASH2/SP1/F3/APLN/RBPJ/BMPR1A/RTN4/EXTL3/TWIST1/OSR2/NKX2-5"
"GO:0007423","sensory organ development",491,0.348876203978862,1.50484294892468,2.28676911579381e-05,0.000353331619019269,0.000224423720109563,2788,"tags=28%, list=16%, signal=24%","DRD2/NOG/BMP4/ADAMTS18/SHROOM2/COL8A1/FBN2/WNT7B/WNT5B/ATP8B1/SPRY1/SIX1/SOBP/PXDN/FGFR1/CACNA1C/SOX4/ALDH1A3/ROR1/GDF11/FZD4/SDC4/BCL2L11/RDH10/CHRNA9/MEIS3/BCL2/LRIG1/KCNK3/ATF4/PDGFRB/LRP5/TGFBR1/RHOJ/VEGFA/FZD6/COL2A1/LARGE1/OSR1/PRRX1/ZEB1/ZHX2/SIX4/WNT9A/KCNK2/LRP10/TGFB1/SPRED2/BMPR2/SDK1/FOXG1/SRF/EPHA4/TBX2/PRICKLE1/EGFR/OTX1/FRZB/EYA1/MEIS1/PTK7/CLIC4/SKIL/SLC4A5/DCHS1/BMPR1B/TFAP2A/PRDM1/SLITRK6/SMARCD3/CRYAB/MCM2/KDM2B/GLI3/TBC1D20/FOXC1/MYO15A/SIX5/NRP1/INHBA/MERTK/DLX1/BMPER/FZD2/SOS1/SLC4A7/SPRED1/CTHRC1/RBPJ/PTPN11/HSF4/ANP32B/FAT1/CEBPD/REST/RARG/ZIC1/FZD5/BNC2/TWIST1/TGFB3/EYA4/OSR2/ABI2/FREM2/GSDME/ADAM10/NAGLU/HDAC2/IFT140/LIMK2/STRA6/TUB/FBN1/SPRED3/SMOC1/BBS1/NECTIN3/DLX2/SMARCA4/TGFB2/CHD7/USP45/PKNOX1/KIT/ESRP1/SALL2/HOXA13/WDR19/LHX2/FKBP8/FAT3/TENM3/TRIP11/TWSG1/CCM2/CASP2"
"GO:0048732","gland development",381,0.369709608571908,1.55283507857223,2.47398792569396e-05,0.000379406357261276,0.000240985469588414,1946,"tags=22%, list=11%, signal=20%","DRD2/NOG/SERPINE2/BMP4/IGFBP5/LBH/MMP2/WNT7B/SIX1/ASS1/PLXNA1/FGFR1/ERRFI1/ALDH1A3/EXT1/VDR/SLC7A5/BCL2L11/SLC29A1/CPS1/XDH/BCL2/FOXF1/TGM2/PCK2/LRP5/TGFBR1/ITGA2/HOXB9/VEGFA/SFRP1/PRKCSH/PCNA/CCND1/SIX4/LIMS2/SRC/TGFB1/ARF6/LAMA5/E2F8/PSAP/PKD2/HK2/SRF/TBX2/SOD2/EGFR/SULF2/INSR/ABL1/SMO/FRZB/E2F7/ATM/ZBTB1/PKD1/SRD5A1/GLI3/CAD/NKX3-1/GLI2/RREB1/FOXC1/TFCP2L1/ARHGAP5/NRP1/CEBPB/NPC1/SMARCC1/IGF2R/PML/NTN4/APLN/RBPJ/BMPR1A/GPAT4/RARG/PHF2/RTN4/LATS1/TGFBR3/SEC63/DKK3/TGFB3"
"GO:0090307","mitotic spindle assembly",72,-0.572500397141848,-1.99186536506974,2.5099921765987e-05,0.000382076586882246,0.000242681504793948,2206,"tags=36%, list=13%, signal=32%","DRG1/KIF2A/ABRAXAS2/CHMP6/CLASP2/WRAP73/KPNB1/TPX2/RAB11A/RCC1/INCENP/MZT1/POLDIP2/RACGAP1/KIF23/AURKB/BCCIP/CCSAP/PRC1/BIRC5/CDCA8/PLK1/KIF4A/NEK2/CDC20/RIPOR2"
"GO:0008015","blood circulation",387,0.369898121862596,1.55814933388694,2.59946845826169e-05,0.000392787329538806,0.000249484588873413,1314,"tags=16%, list=8%, signal=15%","POSTN/ACTA2/PDE5A/DRD2/F2R/MMP2/PDE3A/AGT/EPAS1/GAS6/CACNA1C/ADM/EXT1/GSN/RGS4/EHD3/PDGFB/PLEC/CPS1/BDKRB2/ATP2B1/PTPRO/NR2F2/COL1A2/AKAP12/VEGFB/LRP5/SLIT2/TBC1D8/VEGFA/TMEM65/GAA/MYOF/APP/IRX3/SRC/TGFB1/SLC23A2/ADRA1B/ADCY6/SOD3/BMPR2/ARHGAP42/TBX2/LOC102724560/SOD2/EGFR/NEDD4L/ABL1/SLC8A1/PDE4D/ROCK2/ITGA4/KAT2B/SLC4A5/KCNJ3/ADRA1D/BIN1/KLF2/DMD/FOXC1/SHOX2/SVEP1"
"GO:0072006","nephron development",135,0.479564689452643,1.79723773618741,2.6323510337056e-05,0.00039485265505584,0.000250796410433726,1462,"tags=30%, list=9%, signal=27%","ACTA2/NOG/NPNT/BMP4/WNT7B/SIX1/AGT/EXT1/WWTR1/PDGFB/PTPRO/BCL2/MYC/PODXL/PDGFRB/VEGFA/NOTCH3/OSR1/DCHS2/FMN1/YAP1/SIX4/IRX3/TGFB1/LAMA5/EGR1/PKD2/SULF2/SMO/EYA1/ITGB3/DCHS1/PKD1/GLI3/ILK/FOXC1/LIF/PPP3CA/SERPINB7/CD24"
"GO:0001667","ameboidal-type cell migration",212,0.428228246728476,1.69599165865289,2.70807744553514e-05,0.000403268054389472,0.000256141573795849,1948,"tags=26%, list=11%, signal=24%","ACTA2/FN1/SEMA5A/BMP4/HAS2/FBN2/MAP4K4/DDR2/SEMA6B/KANK2/SDC4/PLEC/KANK1/PTK2/SEMA3E/AKAP12/LRP5/ITGA2/VEGFA/AGO2/MEGF8/GDF6/PLCG1/TPBG/DAAM2/AMOTL1/CTSH/SMURF2/SRC/TGFB1/ARF6/LAMA5/BMPR2/ACVR1/SMO/ITGB3/ITGA4/ILK/SEMA3D/RREB1/PRR5L/EVL/ARHGAP5/CCN3/NRP1/PML/PTEN/SEMA4C/EPB41L4B/PTPN11/THBS1/SEMA3A/RTN4/PRKCE/TWIST1/ITGB1"
"GO:0016055","Wnt signaling pathway",416,0.360690430096642,1.53173803535141,2.75784558285956e-05,0.000407724652717727,0.000258972247084124,1996,"tags=21%, list=12%, signal=19%","DRD2/NOG/SEMA5A/APCDD1/LRP1/ADGRA2/TLE2/WNT7B/WNT5B/PLPP3/SOX4/ROR1/EXT1/DRAXIN/FZD4/MDFI/WWTR1/TBL1X/PTPRO/KANK1/FZD8/COL6A1/SDC1/TRABD2A/TGFB1I1/LRP5/FZD6/SFRP1/YAP1/DKK2/PLEKHA4/TPBG/DAAM2/CCND1/BICC1/JRK/AMOTL1/WNT9A/SMURF2/APP/PYGO1/SRC/TGFB1/EGR1/PKD2/PRICKLE1/EGFR/SULF2/TCF7/ABL1/FZD7/RBMS3/FRZB/PTK7/KREMEN2/RECK/CCDC88C/PKD1/GLI3/ILK/CALCOCO1/CYLD/DDIT3/CCNY/CSNK1G2/FZD2/CD24/LIMD1/IGFBP6/LRP6/CTHRC1/AXIN1/PTEN/FBXW4/GSK3B/RBPJ/HIC1/ADNP/SHISA2/CDK14/RARG/LATS1/FZD5/HBP1/TLE5/FOXO3/DKK3/VGLL4/CELSR3"
"GO:0051784","negative regulation of nuclear division",63,-0.586208286747716,-1.98173161167958,2.77879775946234e-05,0.000407887813978222,0.000259075881333331,1878,"tags=41%, list=11%, signal=37%","PCID2/HASPIN/KNL1/NDC80/IK/BMP7/TOM1L1/CENPF/INCENP/DUSP1/SKA3/AURKAIP1/TTK/TRIP13/BUB1/BUB1B/SPDL1/AURKB/NUF2/BIRC5/CDCA8/TOM1L2/BUB3/PLK1/CCNB1/CDC20"
"GO:0030500","regulation of bone mineralization",64,0.580885394364266,1.94061058217718,2.92007179361601e-05,0.000425584931622759,0.000270316463164155,2212,"tags=41%, list=13%, signal=35%","BMP4/LTBP3/FBN2/MGP/DDR2/VDR/ATP2B1/OSR1/BMPR2/ACVR1/SLC8A1/SLC20A2/BMPR1B/TFAP2A/ANO6/FAM20C/ANKH/BMPR1A/PKDCC/SGMS2/CCN1/TWIST1/OSR2/ACVR2A/ENPP1/BMP2K"
"GO:0030071","regulation of mitotic metaphase/anaphase transition",90,-0.525988264189412,-1.89707087595632,3.33047408376788e-05,0.000481980580432605,0.000306136980272214,1878,"tags=36%, list=11%, signal=32%","ARID1B/PCID2/HASPIN/KNL1/CENPE/NDC80/IK/ANAPC11/CENPF/INCENP/CDC16/CDC23/SMARCD2/DUSP1/SKA3/ACTL6A/TTK/RB1/UBE2C/TRIP13/BUB1/BUB1B/DLGAP5/SPDL1/AURKB/NUF2/BIRC5/CDCA8/BUB3/PLK1/CCNB1/CDC20"
"GO:0035150","regulation of tube size",109,0.516441106332011,1.89545716622654,3.55520530924088e-05,0.000500683217940391,0.000318016232678235,1563,"tags=27%, list=9%, signal=24%","ACTA2/F2R/MMP2/AGT/ADM/EXT1/CPS1/BDKRB2/ATP2B1/VEGFA/ADRA1B/ADCY6/SOD3/BMPR2/ARHGAP42/LOC102724560/SOD2/EGFR/ABL1/SLC8A1/ROCK2/ITGA4/KAT2B/ADRA1D/KLF2/FOXC1/SVEP1/HTR1D/HTR2A"
"GO:0035296","regulation of tube diameter",109,0.516441106332011,1.89545716622654,3.55520530924088e-05,0.000500683217940391,0.000318016232678235,1563,"tags=27%, list=9%, signal=24%","ACTA2/F2R/MMP2/AGT/ADM/EXT1/CPS1/BDKRB2/ATP2B1/VEGFA/ADRA1B/ADCY6/SOD3/BMPR2/ARHGAP42/LOC102724560/SOD2/EGFR/ABL1/SLC8A1/ROCK2/ITGA4/KAT2B/ADRA1D/KLF2/FOXC1/SVEP1/HTR1D/HTR2A"
"GO:0097746","blood vessel diameter maintenance",109,0.516441106332011,1.89545716622654,3.55520530924088e-05,0.000500683217940391,0.000318016232678235,1563,"tags=27%, list=9%, signal=24%","ACTA2/F2R/MMP2/AGT/ADM/EXT1/CPS1/BDKRB2/ATP2B1/VEGFA/ADRA1B/ADCY6/SOD3/BMPR2/ARHGAP42/LOC102724560/SOD2/EGFR/ABL1/SLC8A1/ROCK2/ITGA4/KAT2B/ADRA1D/KLF2/FOXC1/SVEP1/HTR1D/HTR2A"
"GO:0071774","response to fibroblast growth factor",99,0.520597771343016,1.87374134189456,3.55716544132833e-05,0.000500683217940391,0.000318016232678235,1992,"tags=30%, list=12%, signal=27%","POSTN/KCNC1/NOG/SPRY1/FGF18/FGFR1/EXT1/CPS1/FGF5/SFRP1/SPRY4/IER2/EGR3/CCL2/ZFP36L1/TBX2/SULF2/FAM20C/CCN2/CHURC1/SOS1/APLN/PTPN11/THBS1/NPR2/SHISA2/FGFBP3/NDST1/ITGB1/FLRT2"
"GO:0060560","developmental growth involved in morphogenesis",211,0.425725584258386,1.68849638412495,3.8808669112987e-05,0.00054252935392645,0.00034459541496673,1994,"tags=25%, list=12%, signal=22%","POSTN/FN1/SEMA5A/BMP4/WNT7B/PLXNA4/SPRY1/SIX1/PLXNA1/EXT1/DRAXIN/RDH10/RAPH1/SLIT2/VEGFA/L1CAM/MEGF8/SFRP1/FMN1/YAP1/SIX4/PTPRS/BDNF/APP/TGFB1/SLC23A2/CPNE5/BMPR2/SRF/TBX2/PRICKLE1/NEDD4L/ABL1/VCL/PTK7/ITGA4/TTL/NRP1/RTN4R/EFNA5/RND2/GSK3B/ADNP/NPR2/GOLGA4/CLSTN3/RARG/SEMA3A/SYT1/RTN4/RGMA/ITGB1/AUTS2"
"GO:0072073","kidney epithelium development",127,0.492059139080865,1.83630050221365,3.91124551725798e-05,0.000543081725538186,0.000344946261834985,1462,"tags=32%, list=9%, signal=30%","NOG/NPNT/BMP4/WNT7B/SPRY1/SIX1/AGT/FGFR1/EXT1/GDF11/KANK2/SDC4/WWTR1/PTPRO/BCL2/MYC/PODXL/SDC1/SLIT2/VEGFA/SFRP1/OSR1/FMN1/YAP1/SIX4/IRX3/TGFB1/LAMA5/PKD2/EPHA4/SMO/EYA1/DCHS1/PKD1/GLI3/ILK/FOXC1/LIF/SMAD1/BMPER/CD24"
"GO:0007156","homophilic cell adhesion via plasma membrane adhesion molecules",127,0.49142675053089,1.83394051066044,4.0206492272661e-05,0.0005545257826867,0.000352215121286469,2794,"tags=40%, list=16%, signal=34%","CADM3/PCDH1/CDH6/AMIGO2/PCDHGC3/PCDHGA9/PCDH18/CADM4/PCDHB2/L1CAM/FAT4/DCHS2/PLXNB2/IGSF9/PCDHGB1/CLSTN2/PCDHB7/ROBO3/SDK1/PCDHB16/CDH7/HMCN1/CDH24/PTK7/PCDHB11/NEXN/CDH12/DCHS1/PCDHB9/PKD1/PCDHGA1/CDH13/TRO/PCDHB3/PCDH7/FAT1/CLSTN3/PVR/ITGB1/CDH11/CELSR3/PCDHB6/PCDHB10/NECTIN3/CDH20/PECAM1/PCDHGA4/FAT3/TENM3/PCDHB8/PCDHB14"
"GO:0007018","microtubule-based movement",400,-0.358321440243253,-1.53367750979665,4.08138905254418e-05,0.000559150300198552,0.000355152450888055,3913,"tags=28%, list=23%, signal=22%","CFAP251/FBXW11/KIF4B/HIF1A/ARMCX3/KIF11/RAB21/IFT74/BLOC1S3/TMEM108/FMN2/KIF3A/KIF5A/IFT88/PURA/INPP5B/DYNC1I2/HNRNPU/BORCS8/CCR6/BBS12/KIF21A/DNAH5/IQCG/UCHL1/TTLL6/CFAP45/TERF2/AGTPBP1/KXD1/JHY/KIF22/CFAP221/ROPN1/KIFBP/RASGRP1/NDEL1/RFX3/DYNC1LI1/OFD1/BBS4/BLOC1S2/KIF3C/APC/KIF13A/NME5/COPG2/CEP78/UXT/KIF26B/SLIRP/KIF2A/IFT25/FEZ1/HSPA8/DNAI3/SSNA1/DYNLT3/IGBP1/TACR1/CENPE/SNAPIN/CFAP206/AP3B1/MECP2/KPNB1/HDAC6/KIF18B/CEP131/BORCS6/PEX14/NME7/SOD1/CYB5D1/PAFAH1B1/KIF20B/SPA17/ARL8A/VDAC3/OPA1/KIF21B/RHOT1/CDC42/UBB/BICDL1/HSPB1/HAP1/DNAH9/KIF23/SPAG17/CCDC103/KIFAP3/FLOT2/SORD/DLGAP5/PRKCZ/ATP2B4/VANGL1/MAP1B/DYNC1I1/SSX2IP/BAG3/KIF14/KIF18A/KIF2C/TUBB4B/KIF4A/KIF20A/NHERF1/NEFL"
"GO:0006364","rRNA processing",217,-0.411149405776203,-1.65486162963318,4.18718823175521e-05,0.000569845815646156,0.000361945863184138,3291,"tags=31%, list=19%, signal=25%","POP5/WDR55/TSR1/METTL18/RPL26/NOL9/REXO4/RPL35A/NUDT16/GEMIN4/RIOK2/RPS8/UTP25/FBLL1/UTP15/DIS3/UTP14C/HEATR1/NOP2/RPL35/METTL16/POP4/NSUN4/DKC1/DDX54/DDX49/EXOSC1/RPL27/PIN4/DDX52/EIF4A3/KRR1/NAF1/NOL7/BUD23/UTP11/MTREX/RPP40/TSR2/RPL5/NHP2/DIMT1/RPL11/SDE2/MRM3/DDX10/UTP14A/YTHDF2/TRMT2B/RBM34/NAT10/PELP1/UTP18/MRTO4/SUV39H1/EXOSC8/UTP6/NOL11/LAS1L/WDR3/SIRT7/ERI3/EXOSC10/EBNA1BP2/FTSJ3/RNASEL/RPF1"
"GO:0043583","ear development",187,0.430898221263965,1.68493100663447,4.47791427612691e-05,0.000605402226147421,0.000384530034792061,2187,"tags=30%, list=13%, signal=27%","NOG/BMP4/SHROOM2/ATP8B1/SIX1/SOBP/FGFR1/ALDH1A3/ROR1/SDC4/BCL2L11/RDH10/CHRNA9/BCL2/LRIG1/KCNK3/FZD6/COL2A1/OSR1/PRRX1/ZEB1/SIX4/KCNK2/LRP10/TGFB1/FOXG1/EPHA4/TBX2/OTX1/FRZB/EYA1/PTK7/DCHS1/TFAP2A/SLITRK6/MCM2/GLI3/MYO15A/BMPER/FZD2/SLC4A7/CTHRC1/RBPJ/PTPN11/ANP32B/CEBPD/REST/ZIC1/TWIST1/TGFB3/EYA4/OSR2/FREM2/GSDME/ADAM10/NAGLU/STRA6"
"GO:0030199","collagen fibril organization",63,0.583001797346657,1.94921068238132,4.67751212957442e-05,0.000621262799724174,0.000394604108929684,2476,"tags=49%, list=15%, signal=42%","COL14A1/COL12A1/ADAMTS14/LOXL1/PXDN/COLGALT2/DDR2/EXT1/EFEMP2/COL6A1/FKBP10/COL1A2/TGFBR1/COL2A1/ADAMTS2/COL18A1/LOXL4/ADAMTS7/FOXC1/CRTAP/SELENON/P4HA1/COL27A1/COLGALT1/LOX/TLL1/PLOD3/ADAMTS19/LUM/SCX/TGFB2"
"GO:0072171","mesonephric tubule morphogenesis",56,0.589144752751659,1.90660825826356,4.63986386130662e-05,0.000621262799724174,0.000394604108929684,1179,"tags=34%, list=7%, signal=32%","NOG/NPNT/BMP4/SIX1/AGT/BCL2/MYC/VEGFA/OSR1/FMN1/SIX4/TGFB1/LAMA5/PKD2/SMO/EYA1/DCHS1/GLI3/ILK"
