"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030323","respiratory tube development","28/1196","190/15424",0.147368421052632,1.90051047350819,3.62106802926879,0.000740672908117177,0.00576436741534673,0.00402822107923377,"CHI3L1/LIF/LOX/FOXJ1/CELSR1/TNC/EDN2/PDPN/ANXA2/COL3A1/ITGA3/MME/RDH10/MMP14/CTSZ/VEGFA/ADAMTS2/PCSK5/CCDC40/COL6A1/FOSL2/FGF8/SMPD3/ZIC3/LHX3/RAB3A/RXFP1/FGF9",28
"GO:1903522","regulation of blood circulation","34/1196","247/15424",0.137651821862348,1.77520209063951,3.56080782554871,0.000757158887943637,0.0058620231395938,0.00409646427377279,"EDN2/KCNE1/ADM/CAV1/BDKRB2/STC1/ZC3H12A/HRH1/PTGS2/ADRA1D/FLNA/LEP/GLP1R/ATP2B2/HTR1A/CTNNA3/SLC1A1/ATP1A2/SCN5A/KCNJ12/TNNT2/FGF13/SLC8A2/KCND2/KCNMB2/KCNIP2/EDN3/KCNJ3/ATP1A3/NPPA/HTR2A/RYR2/CHRM2/CHGA",34
"GO:0002705","positive regulation of leukocyte mediated immunity","22/1196","136/15424",0.161764705882353,2.08616958489081,3.68867035540979,0.000758678972442773,0.0058620231395938,0.00409646427377279,"CLCF1/IL6/IL18R1/SECTM1/NOD2/SLAMF6/GATA3/C3/CD7/IL1B/IL18RAP/IL1R1/ITGAM/ITGB2/SLAMF1/HFE/KLRK1/KIT/PRKCZ/KLRC3/KLRC4/KLRC2",22
"GO:0035725","sodium ion transmembrane transport","26/1196","172/15424",0.151162790697674,1.94944388270981,3.63034765561119,0.000766902481654239,0.00590432448241328,0.00412602504749649,"SCNN1B/SCNN1G/SCNN1A/SLC34A2/PRKCE/FXYD6/NALCN/SCN3A/SLC6A13/ATP1A2/SCN5A/FGF14/FGF12/FGF13/SLC17A8/SLC6A17/SLC8A2/SLC6A7/WNK2/SLC17A6/FXYD7/ATP1A3/NPPA/GRIN1/SLC17A7/HCN1",26
"GO:0021545","cranial nerve development","13/1196","62/15424",0.209677419354839,2.70406732117812,3.89795484037684,0.000792808446084953,0.006081973364966,0.00425016858690655,"HOXA1/MAFB/TCIRG1/NRP1/ATOH7/KCNA2/SLITRK6/EPHB1/CHRNB2/ERBB3/KCNA1/POU4F1/KCNC2",13
"GO:0043086","negative regulation of catalytic activity","52/1196","428/15424",0.121495327102804,1.56684274685087,3.44806030952607,0.000804296680654234,0.0061481468684886,0.00429641156251335,"PI3/LTF/HP/PTX3/SERPINE1/SLPI/CD44/SFN/TIMP1/CRB2/RARRES1/CSTA/SERPINA3/ANGPTL4/SERPINA1/GPRC5A/THBS1/CAV1/COL6A3/SERPINA5/CR1/PTPN22/CD109/SERPING1/PLAUR/CCR2/GCKR/TFPI2/ZFP36/PTGS2/IL1B/VEGFA/EPHA1/CDKN1A/PAPLN/CEACAM1/WWTR1/DUSP1/MVP/TNFAIP3/LATS2/CARD16/HSPB1/LAMP3/CPAMD8/KLRK1/SERPINI1/GRM3/GABBR2/MYCNOS/MSTN/NPPA",52
"GO:0048545","response to steroid hormone","41/1196","317/15424",0.129337539432177,1.66797843495142,3.48402328813019,0.000832146389809963,0.00631750974891371,0.00441476472701703,"SCNN1B/LOX/ANXA1/SCNN1G/AREG/COL1A1/MAOB/FOSL1/PAPPA/ADM/THBS1/CAV1/IL1RN/IL6/IL10/FBXO32/GJB2/ESR2/STC1/ZFP36/SPP1/SCNN1A/PTGS2/CLDN4/FOS/SDC1/CDKN1A/JUNB/TLR2/FOSL2/ZFP36L2/PCSK1/PTPRU/ATP1A2/MSTN/SSTR2/GAD2/NR0B1/ATP1A3/GPR83/NEFL",41
"GO:1900046","regulation of hemostasis","14/1196","70/15424",0.2,2.57926421404682,3.83946874999876,0.000832334850531927,0.00631750974891371,0.00441476472701703,"SERPINE1/PLAU/THBS1/CAV1/ANXA2/SERPING1/PLAUR/PROS1/F3/CEACAM1/FAP/C1QTNF1/THBD/F7",14
"GO:0071248","cellular response to metal ion","26/1196","173/15424",0.15028901734104,1.93817542096004,3.59779184179961,0.00083758739310566,0.0063349919732076,0.00442698155140353,"SLC11A1/FBP1/PTGS2/MT1H/FOS/ALOX5AP/MT1A/JUNB/INHBB/HMOX1/MT2A/HFE/NFATC2/MT1E/DLG2/SMPD3/SLC1A1/SCN5A/CPNE5/KCNA1/NRXN1/NEUROD2/KCNB1/SYT1/GLRA2/NPTX1",26
"GO:0051250","negative regulation of lymphocyte activation","24/1196","155/15424",0.154838709677419,1.99684971410077,3.61633230550856,0.000851469439232224,0.00641739072095023,0.00448456295603011,"IL2RA/FCGR2B/ANXA1/FOXJ1/LGALS3/SDC4/PLA2G5/CR1/LILRB2/PTPN22/IL10/PDCD1LG2/ZC3H12A/CTLA4/CD274/RUNX1/CEBPB/VSIG4/LAX1/SOCS1/TNFAIP3/CD74/LILRB1/HFE",24
"GO:0043616","keratinocyte proliferation","12/1196","55/15424",0.218181818181818,2.81374277896017,3.9067203674773,0.0008602904147975,0.0064612021363113,0.00451517898969906,"AREG/SFN/VDR/EREG/CD109/NFKBIZ/ZFP36/CDKN1A/HAS2/LRG1/SDR16C5/FERMT1",12
"GO:0048638","regulation of developmental growth","39/1196","298/15424",0.130872483221477,1.68777356288299,3.47591904415893,0.000878709865260651,0.00657654630864069,0.00459578312071039,"GDF15/SPP1/COL14A1/RUNX1/VEGFA/CSF1/PIM1/CDKN1A/CXCR4/IL7/FOSL2/LATS2/NRP1/LEP/TRPC5/FGF8/CLASP2/CACNA2D2/SYT2/GPR21/RTN4R/CACNG7/SLIT1/MAP2/UNC13A/KCNK2/FSTL4/PLCB1/CPNE5/RIMS1/FGF9/FGF13/MSTN/BCL11A/SYT1/DCC/TNR/ATP8A2/RIMS2",39
"GO:0010811","positive regulation of cell-substrate adhesion","20/1196","120/15424",0.166666666666667,2.14938684503902,3.6646496190497,0.000882328297171181,0.00658069854973506,0.00459868476522699,"COL8A1/S100A10/SDC4/ITGA3/EFEMP2/VEGFA/EPHA1/CSF1/FBLN1/DMP1/FLNA/ITGB3/ECM2/HAS2/CD3E/NRP1/PRKCE/CSPG5/FERMT1/PRKCZ",20
"GO:0021675","nerve development","17/1196","95/15424",0.178947368421053,2.30776271783137,3.70690907516763,0.000929336724251499,0.00689478748770146,0.0048181745356573,"HOXA1/MAFB/VCAM1/TCIRG1/NRP1/ATOH7/KCNA2/SLITRK6/EPHB1/CHRNB2/ERBB3/KCNA1/GABRB2/NPTX1/POU4F1/PRKCG/KCNC2",17
"GO:0051048","negative regulation of secretion","24/1196","156/15424",0.153846153846154,1.98404939542063,3.58151037243719,0.000934070371937209,0.00689478748770146,0.0048181745356573,"LIF/FCGR2B/ANXA1/MAOB/OSM/CCR2/EGF/IL1B/CEACAM1/TNFRSF1B/IL11/CD74/INHBB/LILRB1/LEP/TNFRSF1A/GABBR1/ERBB3/IL1RAPL1/PTGER3/KCNB1/GRM7/ABCC8/CHGA",24
"GO:1905952","regulation of lipid localization","24/1196","156/15424",0.153846153846154,1.98404939542063,3.58151037243719,0.000934070371937209,0.00689478748770146,0.0048181745356573,"ABCA13/THBS1/ANXA2P2/CAV1/ANXA2/IL6/RETN/EGF/PLTP/ZC3H12A/SPP1/C3/IL1B/LRAT/C1QTNF1/ITGB3/CYP19A1/PLIN2/MSR1/LEP/ATP8A1/CRHR1/ATP8A2/VSTM2A",24
"GO:0032729","positive regulation of type II interferon production","14/1196","71/15424",0.197183098591549,2.54293654906025,3.77797175739753,0.000964147303664738,0.00709242605572554,0.00495628714861541,"BCL3/SLC11A1/PTPN22/IL18R1/SLAMF6/CCR2/CD14/IL1B/IL1R1/CD2/TLR8/CD3E/LILRB1/KLRK1",14
"GO:0050673","epithelial cell proliferation","50/1196","411/15424",0.121654501216545,1.56889550732775,3.38920441580783,0.000975921263751438,0.00715453540797983,0.00499969003811586,"COL8A1/AREG/SFN/VDR/CCL2/C5AR1/THBS1/CAV1/EREG/TACSTD2/IL6/CD109/FZD7/IL10/NOD2/NFKBIZ/MMP14/GATA3/EGF/ZFP36/ANG/IGFBP3/NEAT1/CEBPB/ALOX5/VEGFA/F3/CDKN1A/CEACAM1/CXCR3/FAP/LOXL2/COL8A2/ITGB3/HAS2/B4GALT1/TNFAIP3/NRP1/HMOX1/LAMB1/CCL5/LEP/LRG1/KIT/SCN5A/PPP1R16B/SDR16C5/FERMT1/FGF9/HES5",50
"GO:1904062","regulation of monoatomic cation transmembrane transport","37/1196","280/15424",0.132142857142857,1.70415671285237,3.44751472576758,0.000984319877027828,0.00719156155052984,0.00502556442764655,"HAMP/KCNN4/KCNE1/CAV1/GEM/BDKRB1/FLNA/CXCR3/TCIRG1/ITGB3/KCNMB1/P2RY6/PRKCE/FXYD6/KCNG4/ATP1A2/SCN5A/FGF14/REM1/FGF12/GRIN2C/PLP1/CRHR1/FGF13/KCNS2/WNK2/JPH4/FXYD7/KCNIP2/EDN3/KCNIP4/NPPA/RYR2/JPH3/GRIN1/KCNC2/DPP10",37
"GO:0042886","amide transport","39/1196","300/15424",0.13,1.67652173913043,3.43073474197607,0.000998731270010104,0.00725335405962877,0.0050687459026907,"MMP7/ABCA13/AQP9/S100A8/IL1RN/IL6/FOLR1/MTTP/PLTP/IL1B/ALOX5/MGST1/TCIRG1/SLC16A10/CD74/INHBB/CCL5/LEP/HFE/PRKCE/GABBR1/SMPD3/MC4R/RAPGEF4/RAB3A/BRSK2/SNAP25/PLCB1/CRHR1/VIP/KCNB1/DOC2B/ABCC8/EDN3/CPLX1/HTR2C/RIMS2/CHGA/NEUROD1",39
"GO:0007229","integrin-mediated signaling pathway","18/1196","104/15424",0.173076923076923,2.23205556984821,3.65506979396945,0.000999531099464673,0.00725335405962877,0.0050687459026907,"TIMP1/ITGB4/COL3A1/ITGA3/SLC2A10/FLNA/TEC/CEACAM1/ITGA2/ITGAM/ITGB2/ITGB5/ITGB3/NRP1/LAMB1/VAV3/ADAM11/FERMT1",18
"GO:0038093","Fc receptor signaling pathway","12/1196","56/15424",0.214285714285714,2.76349737219302,3.83299493435609,0.00101894848076728,0.00736936476999368,0.00514981581986229,"FCGR2B/MYO1G/FCGR2C/FCAR/FCGR3A/FCGR2A/CLEC4D/LCK/FCER1G/VAV3/PRKCE/KIT",12
"GO:0045766","positive regulation of angiogenesis","24/1196","157/15424",0.152866242038217,1.97141213812496,3.54694610972005,0.00102351858077927,0.00737757688427474,0.00515555456090159,"CHI3L1/SERPINE1/HMGA2/CAMP/ANGPTL4/C5AR1/ADM/THBS1/IL10/ZC3H12A/ADAM12/C3/IL1B/RUNX1/VEGFA/EPHA1/F3/CXCR4/CXCR3/ITGB3/NRP1/HMOX1/LRG1/HSPB1",24
"GO:0010466","negative regulation of peptidase activity","26/1196","176/15424",0.147727272727273,1.90513833992095,3.50140981081411,0.00108472187373773,0.0077925838956142,0.00544556730135541,"PI3/LTF/SERPINE1/SLPI/CD44/TIMP1/CRB2/RARRES1/CSTA/SERPINA3/SERPINA1/THBS1/COL6A3/SERPINA5/CR1/CD109/SERPING1/PLAUR/TFPI2/PTGS2/VEGFA/PAPLN/CARD16/LAMP3/CPAMD8/SERPINI1",26
"GO:0042100","B cell proliferation","16/1196","88/15424",0.181818181818182,2.34478564913348,3.66789118395435,0.00108856537075094,0.00779412805457672,0.00544664638137136,"FCGR2B/CLCF1/CD70/IL10/NFKBIZ/CTLA4/GAPT/IL7R/CDKN1A/IL7/FOSL2/CD74/NFATC2/VAV3/TNFRSF13C/CHRNB2",16
"GO:0071347","cellular response to interleukin-1","15/1196","80/15424",0.1875,2.4180602006689,3.68679048276723,0.00111185895846325,0.00791688338360063,0.0055324295329876,"IL1R2/CCL2/CAMP/IL1RN/IL6/GBP3/GBP2/ZC3H12A/GBP1/IL1B/IL1R1/HAS2/INHBB/CCL5/PLCB1",15
"GO:0045123","cellular extravasation","14/1196","72/15424",0.194444444444444,2.50761798587886,3.71751875436845,0.00111308136957514,0.00791688338360063,0.0055324295329876,"CCL2/ICAM1/ADAM8/CHST4/CCR2/GCNT1/SELL/IL1R1/F11R/VCAM1/CD99/LEP/PODXL2/PLCB1",14
"GO:1905954","positive regulation of lipid localization","18/1196","105/15424",0.171428571428571,2.21079789775442,3.60935160198486,0.00112079449675521,0.00794543425422502,0.00555238128321321,"ABCA13/ANXA2P2/CAV1/ANXA2/RETN/PLTP/ZC3H12A/SPP1/C3/IL1B/LRAT/C1QTNF1/CYP19A1/PLIN2/MSR1/ATP8A1/ATP8A2/VSTM2A",18
"GO:0030324","lung development","27/1196","186/15424",0.145161290322581,1.87204660696947,3.46904772784829,0.00114971173830418,0.00812362109828082,0.00567690075769305,"CHI3L1/LIF/LOX/FOXJ1/CELSR1/TNC/EDN2/PDPN/ANXA2/COL3A1/ITGA3/MME/RDH10/MMP14/CTSZ/VEGFA/ADAMTS2/CCDC40/COL6A1/FOSL2/FGF8/SMPD3/ZIC3/LHX3/RAB3A/RXFP1/FGF9",27
"GO:0032720","negative regulation of tumor necrosis factor production","12/1196","57/15424",0.210526315789474,2.71501496215455,3.76087488998087,0.00120117813030176,0.00845944466848582,0.00591157899503126,"BCL3/ORM1/THBS1/PTPN22/IL10/NOD2/LBP/ZC3H12A/TNFAIP3/LILRB1/ELF4/SLAMF1",12
"GO:0050864","regulation of B cell activation","20/1196","123/15424",0.16260162601626,2.09696277564782,3.54129926656208,0.00120958885074825,0.0084908393836838,0.00593351806386999,"FCGR2B/CLCF1/FOXJ1/CR1/IL6/IL10/NOD2/SLAMF8/MMP14/CTLA4/CDKN1A/IL7/TNFAIP3/ZFP36L2/CD74/NFAM1/NFATC2/VAV3/TNFRSF13C/CHRNB2",20
"GO:0002683","negative regulation of immune system process","56/1196","478/15424",0.117154811715481,1.51086606680567,3.28955086995269,0.00123013703488485,0.00860324234894799,0.00601206683798875,"LTF/IL2RA/FCGR2B/ANXA1/FOXJ1/SFN/CCL2/LGALS3/SDC4/THBS1/PLA2G5/CR1/COL3A1/LILRB3/LILRB2/PTPN22/IL10/SERPING1/NOD2/SLAMF8/GDF15/CCR2/PDCD1LG2/TNFRSF11B/ZC3H12A/GBP1/CD72/IL1RL1/CTLA4/CD274/RUNX1/CEBPB/VSIG4/IL7R/PIM1/MAFB/NLRP6/SLA2/CEACAM1/DUSP1/C1QC/CD96/LAX1/SOCS1/TNFAIP3/CD74/CD68/CYP19A1/LILRB1/HMOX1/SLAMF1/HFE/KLRK1/PLCB1/LRFN5/GPR17",56
"GO:0033273","response to vitamin","16/1196","89/15424",0.179775280898876,2.31843974296344,3.61652515259608,0.0012336120314134,0.00860324234894799,0.00601206683798875,"COL1A1/VDR/TNC/SOD2/FOLR1/NFKBIZ/STC1/KYNU/SPP1/PTGS2/PIM1/LRAT/ITGA2/LEP/CYP26B1/F7",16
"GO:0030900","forebrain development","48/1196","395/15424",0.121518987341772,1.56714787688921,3.31060911993849,0.00124953009098789,0.00868605383638181,0.00606993667092055,"DMRTA2/DNAH5/COL3A1/FOS/CXCR4/FLNA/GSC/ITGAM/PCSK1/INHBB/NRP1/LAMB1/KIF26A/KCNA2/FGF8/CDK5R1/LHX5/HTR6/ZIC3/RTN4R/ATP1A2/SCN5A/LHX3/SLIT1/DAB1/CDK5R2/ELAVL4/CHRNB2/FEZF2/BCAN/OLIG2/EMX1/PLCB1/KCNA1/CHD5/FGF13/SSTR2/DCT/HES5/CNTNAP2/HTR5A/POU4F1/NR0B1/TNR/NEUROD1/KCNC2/NEFL/SSTR1",48
"GO:0042113","B cell activation","35/1196","264/15424",0.132575757575758,1.70973953582649,3.37232523063981,0.00125558504127007,0.0086999892537036,0.00607967493667614,"FCGR2B/CLCF1/FOXJ1/BCL3/CR1/IL6/CD70/IL10/NOD2/SLAMF8/NFKBIZ/MMP14/CTLA4/C3/BATF/GAPT/IL7R/CDKN1A/VCAM1/TCIRG1/IL11/IL7/FOSL2/LAX1/TNFAIP3/ZFP36L2/CD74/NFAM1/NFATC2/VAV3/TNFRSF13C/ITM2A/KIT/CHRNB2/CHRNA4",35
"GO:0045806","negative regulation of endocytosis","13/1196","65/15424",0.2,2.57926421404682,3.69920239348596,0.00126156745939727,0.00871333409255738,0.00608900049788632,"FCGR2B/LGALS3/CAV1/ANXA2/TLR2/ITGB3/LILRB1/LRRTM2/STX1B/NECAB2/SH3GL3/LRRTM1/PACSIN1",13
"GO:0006936","muscle contraction","42/1196","334/15424",0.125748502994012,1.62169306871207,3.3302951876192,0.0012689735520589,0.00873639483917473,0.00610511567218621,"MYBPH/SCNN1B/EDN2/KCNE1/CAV1/HTR1D/BDKRB2/MYOF/STC1/ZC3H12A/PTGS2/CXCR4/FLNA/ITGA2/NMUR2/CTNNA3/SCN3A/ATP1A2/KIT/SCN5A/REM1/CHRNB2/MYOT/FGF12/KCNJ12/TNNT2/SMPX/KCNA1/PTGER3/FGF13/SSTR2/KCNB2/KCND2/KCNIP2/EDN3/KCNJ3/NPPA/HTR2A/ATP8A2/RYR2/CHRM2/CHGA",42
"GO:1900047","negative regulation of hemostasis","11/1196","50/15424",0.22,2.8371906354515,3.77245334749362,0.00130067643978562,0.00892604789987066,0.00623764790023305,"SERPINE1/PLAU/THBS1/ANXA2/SERPING1/PLAUR/PROS1/CEACAM1/FAP/C1QTNF1/THBD",11
"GO:0002718","regulation of cytokine production involved in immune response","19/1196","115/15424",0.165217391304348,2.13069652464738,3.52857747000235,0.00130598434005513,0.00893393109056824,0.00624315678484285,"IL6/IL10/IL18R1/SECTM1/NOD2/CCR2/GATA3/CD7/IL1B/IL1R1/TNFRSF1B/CD96/CD74/LILRB1/SLAMF1/HFE/KIT/PRKCZ/HTR2A",19
"GO:0006898","receptor-mediated endocytosis","34/1196","255/15424",0.133333333333333,1.71950947603122,3.35897076102387,0.00132572330065075,0.00903750461072335,0.00631553541845119,"MARCO/FCGR2B/SERPINE1/HAMP/ADM/ANXA2P2/CAV1/ANXA2/FOLR1/MRC1/EGF/CD14/C3/VEGFA/SDC1/STAB1/CEACAM1/ITGAM/ITGB2/FCER1G/ITGB3/LILRB1/MSR1/HFE/LRRTM2/WASF1/CACNG7/NECAB2/CACNG2/SH3GL3/LRRTM1/CACNG3/CALY/SNAP91",34
"GO:0010951","negative regulation of endopeptidase activity","17/1196","98/15424",0.173469387755102,2.23711692034673,3.56194709759424,0.00132953978444533,0.00903750461072335,0.00631553541845119,"LTF/SERPINE1/CD44/TIMP1/CRB2/SERPINA3/SERPINA1/THBS1/SERPINA5/CR1/SERPING1/PLAUR/PTGS2/VEGFA/CARD16/LAMP3/SERPINI1",17
"GO:1904018","positive regulation of vasculature development","24/1196","160/15424",0.15,1.93444816053512,3.44476116926208,0.00133766435887164,0.00906404745380532,0.00633408393076859,"CHI3L1/SERPINE1/HMGA2/CAMP/ANGPTL4/C5AR1/ADM/THBS1/IL10/ZC3H12A/ADAM12/C3/IL1B/RUNX1/VEGFA/EPHA1/F3/CXCR4/CXCR3/ITGB3/NRP1/HMOX1/LRG1/HSPB1",24
"GO:0019882","antigen processing and presentation","16/1196","90/15424",0.177777777777778,2.29267930137495,3.5658445863903,0.00139463658914591,0.00942037545121196,0.00658309095042059,"FCGR2B/ICAM1/THBS1/SLC11A1/LILRB2/ERAP2/NOD2/IFI30/RAB27A/WAS/FCER1G/CD74/CD68/HFE/RAB33A/RAB3C",16
"GO:0050866","negative regulation of cell activation","28/1196","198/15424",0.141414141414141,1.82372217154826,3.38219411086816,0.00141186806719148,0.00950687338033636,0.00664353692068982,"IL2RA/FCGR2B/ANXA1/FOXJ1/LGALS3/SDC4/PLA2G5/CR1/LILRB2/PTPN22/IL10/PDCD1LG2/ZC3H12A/CTLA4/CD274/RUNX1/CEBPB/VSIG4/CEACAM1/C1QTNF1/LAX1/SOCS1/TNFAIP3/CD74/LILRB1/THBD/HFE/LRFN5",28
"GO:0002708","positive regulation of lymphocyte mediated immunity","19/1196","116/15424",0.163793103448276,2.11232845115904,3.48642963493651,0.00145088443438015,0.00973906176577674,0.00680579343232266,"CLCF1/IL6/IL18R1/SECTM1/NOD2/SLAMF6/GATA3/C3/CD7/IL1B/IL18RAP/IL1R1/SLAMF1/HFE/KLRK1/PRKCZ/KLRC3/KLRC4/KLRC2",19
"GO:0019229","regulation of vasoconstriction","13/1196","66/15424",0.196969696969697,2.54018445322793,3.63542728389015,0.00146161889941574,0.0097404244441782,0.00680674569116834,"EDN2/ADM/CAV1/BDKRB2/HRH1/PTGS2/ADRA1D/LEP/HTR1A/ATP1A2/KCNMB2/EDN3/HTR2A",13
"GO:0042130","negative regulation of T cell proliferation","13/1196","66/15424",0.196969696969697,2.54018445322793,3.63542728389015,0.00146161889941574,0.0097404244441782,0.00680674569116834,"IL2RA/FOXJ1/SDC4/PLA2G5/CR1/LILRB2/IL10/PDCD1LG2/CTLA4/CD274/CEBPB/VSIG4/LILRB1",13
"GO:0015844","monoamine transport","14/1196","74/15424",0.189189189189189,2.43984452680105,3.59960926271648,0.00146922603347939,0.0097404244441782,0.00680674569116834,"MAOB/ITGB3/LILRB1/KCNA2/GABBR1/HTR1A/CHRNB2/SNCG/VIP/KCNB1/SYT1/CHRNA4/HTR2A/CHGA",14
"GO:0050818","regulation of coagulation","14/1196","74/15424",0.189189189189189,2.43984452680105,3.59960926271648,0.00146922603347939,0.0097404244441782,0.00680674569116834,"SERPINE1/PLAU/THBS1/CAV1/ANXA2/SERPING1/PLAUR/PROS1/F3/CEACAM1/FAP/C1QTNF1/THBD/F7",14
"GO:0048660","regulation of smooth muscle cell proliferation","21/1196","134/15424",0.156716417910448,2.02106524235012,3.44175728350017,0.001494766883461,0.00987925927899762,0.00690376542774214,"THBS1/SOD2/EREG/IL6/IL10/ANG/PTGS2/IGFBP3/EFEMP2/CDKN1A/ITGA2/ITGB3/TNFAIP3/P2RY6/HMOX1/CCL5/SMPD3/PDE1A/FGF9/HES5/VIPR2",21
"GO:0033555","multicellular organismal response to stress","16/1196","91/15424",0.175824175824176,2.26748502333787,3.51583152191069,0.00157299643707698,0.0103639183464586,0.00724245200531703,"AQP9/THBS1/COL6A1/PIRT/HTR1A/NMUR2/SLC1A1/SCN3A/ATP1A2/ADAM11/CRHR1/NEUROD2/PRKCG/HTR2C/HCN1/TAC1",16
"GO:0002285","lymphocyte activation involved in immune response","29/1196","209/15424",0.138755980861244,1.78944167960186,3.33146540196048,0.00157774734603908,0.0103639183464586,0.00724245200531703,"FCGR2B/SOCS3/CLCF1/ANXA1/ICAM1/LGALS3/BCL3/SLC11A1/CR1/IL6/IL10/IL18R1/SLAMF6/NFKBIZ/GATA3/ZC3H12A/FCGR3A/BATF/GAPT/CLEC4D/RAB27A/CEACAM1/JUNB/FCER1G/CD74/LILRB1/ITM2A/PRKCZ/KLRC2",29
"GO:0015833","peptide transport","33/1196","248/15424",0.133064516129032,1.71604272305535,3.29582548663064,0.00160145717378917,0.0104875914917657,0.00732887653986956,"MMP7/S100A8/IL1RN/IL6/IL1B/ALOX5/TCIRG1/SLC16A10/CD74/INHBB/CCL5/LEP/HFE/PRKCE/GABBR1/SMPD3/MC4R/RAPGEF4/RAB3A/BRSK2/SNAP25/PLCB1/CRHR1/VIP/KCNB1/DOC2B/ABCC8/EDN3/CPLX1/HTR2C/RIMS2/CHGA/NEUROD1",33
"GO:0070372","regulation of ERK1 and ERK2 cascade","34/1196","258/15424",0.131782945736434,1.69951517979829,3.28510731544778,0.00161954490712971,0.0105738068708651,0.00738912506020467,"CHI3L1/MARCO/LIF/PLA2G2A/FPR2/CD44/ICAM1/C5AR1/PLA2G5/PTPN22/NOD2/NLRP12/GBP1/IL1B/VEGFA/FBLN1/NLRP6/CEACAM1/ITGB3/CD74/P2RY6/NRP1/SLAMF1/FGF8/EPHB1/NECAB2/PTPRR/DUSP9/NRXN1/PRKCZ/WNK2/DUSP26/HTR2C/HTR2A",34
"GO:0045471","response to ethanol","20/1196","126/15424",0.158730158730159,2.04703509051335,3.42142695116845,0.00163540703253434,0.0106264293774484,0.00742589840842958,"CSF3/MAOB/CCL7/TNC/S100A8/SOD2/CD14/FOS/VCAM1/KCNMB1/LEP/PRKCE/GABBR1/CHRNB2/CRHR1/MSTN/GLRA2/OPRD1/GRIN1/KCNC2",20
"GO:0031099","regeneration","26/1196","181/15424",0.143646408839779,1.85251020898391,3.3448892437198,0.00163749912659936,0.0106264293774484,0.00742589840842958,"ANXA1/TNC/NNMT/ADM/IL6/FOLR1/FZD7/IL10/SPP1/RUNX1/CEBPB/CDKN1A/FLNA/TEC/COL6A1/PTPRU/BAAT/CSPG5/RTN4R/OMG/F7/ELAVL4/RTN4RL2/MSTN/TNR/NEFL",26
"GO:0002823","negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","12/1196","59/15424",0.203389830508475,2.62298055665779,3.62118849081953,0.00164695429335705,0.010655595849792,0.00744628034980073,"FCGR2B/FOXJ1/CR1/NOD2/ZC3H12A/IL1RL1/CD274/IL7R/CEACAM1/LILRB1/SLAMF1/HFE",12
"GO:0031341","regulation of cell killing","17/1196","100/15424",0.17,2.1923745819398,3.46820475024494,0.00167039950852314,0.0107425692943344,0.00750705861693664,"FCGR2B/CXCL6/ICAM1/CR1/SLAMF6/IL7R/IL18RAP/CEACAM1/ITGAM/PRF1/LILRB1/LEP/HFE/KLRK1/KLRC3/KLRC4/KLRC2",17
"GO:0072676","lymphocyte migration","17/1196","100/15424",0.17,2.1923745819398,3.46820475024494,0.00167039950852314,0.0107425692943344,0.00750705861693664,"SAA1/TNFSF14/CCL20/CCL7/CCL2/MYO1G/ICAM1/ADAM8/CCR2/GATA3/HSD3B7/MSN/F11R/ITGB3/CD99/CCL5/KLRK1",17
"GO:0002437","inflammatory response to antigenic stimulus","13/1196","67/15424",0.194029850746269,2.50227125243348,3.57281605016844,0.00168729224218953,0.0108188171230541,0.00756034167278013,"IL2RA/FCGR2B/FCGR2C/IL1RN/IL10/NOD2/FCGR3A/C3/FCGR2A/NLRP6/FOSL2/CD68/GPR17",13
"GO:0043588","skin development","39/1196","309/15424",0.12621359223301,1.6276910088645,3.23146281374572,0.00173525953660802,0.0110920817524669,0.00775130284181993,"ANXA1/COL1A1/KRT7/PPL/SFN/KRT80/KRT75/ALOX15B/VDR/CSTA/EREG/ITGB4/COL3A1/CD109/MET/ITGA3/POU2F3/KRT16/NFKBIZ/COL5A1/COL1A2/ZFP36/ST14/CLDN4/ADAMTS2/SLC2A10/CDKN1A/MAFB/COL6A1/ITGA2/CDSN/FOSL2/LATS2/EVPL/CYP26B1/ALOX12B/DLX3/FERMT1/ATP8A2",39
"GO:0045765","regulation of angiogenesis","35/1196","269/15424",0.130111524163569,1.67795999055091,3.25222306454949,0.00174023815203973,0.0110920817524669,0.00775130284181993,"CHI3L1/SERPINE1/HMGA2/CAMP/ANGPTL4/C5AR1/ADM/THBS1/IL6/IL10/CCR2/ZC3H12A/ADAM12/C3/IL1B/RUNX1/ALOX5/VEGFA/EPHA1/F3/STAB1/CXCR4/CEACAM1/CXCR3/ITGB3/HTATIP2/TNFAIP3/NRP1/HMOX1/LEP/LRG1/HSPB1/ISM1/PPP1R16B/ABCC8",35
"GO:0048525","negative regulation of viral process","16/1196","92/15424",0.173913043478261,2.24283844699724,3.4664686657652,0.00177012350599518,0.0112160038078987,0.00783790131827085,"LTF/PTX3/LRRC15/SLPI/HMGA2/CIITA/ZFP36/FBLN1/APOBEC3C/APOBEC3D/FCN3/CD74/APOBEC3F/IFITM3/CCL5/BTBD17",16
