"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0036126","GO:0036126","sperm flagellum","10/684","134/16019",0.0746268656716418,1.74773064502051,1.83566858290367,0.0610745532824134,0.226716144760474,0.181178100646394,"TEKT1/EFHC2/CATSPER1/SCNN1A/RSPH1/RIBC1/CATSPERB/DNAJB13/IQUB/DNALI1",10
"GO:0098858","GO:0098858","actin-based cell projection","14/684","214/16019",0.0654205607476635,1.53212275236378,1.6550524851944,0.0751365224156674,0.274752955102067,0.219566271316797,"CA9/CD44/MYO1G/PDPN/ITGA3/MTTP/ARL4C/MSN/CEACAM1/VCAM1/SPEF1/ITGB3/B4GALT1/EPS8L2",14
"GO:0005912","GO:0005912","adherens junction","12/684","177/16019",0.0677966101694915,1.58776885717118,1.66065151259653,0.0770267665978046,0.27752290906562,0.221779854290893,"ANXA1/ALOX15B/ANXA2/PLEKHA7/S100A11/PDLIM4/LAMA3/VEGFA/MSN/NDRG1/CEACAM1/PDLIM1",12
"GO:1904813","GO:1904813","ficolin-1-rich granule lumen","9/684","123/16019",0.0731707317073171,1.71362858365426,1.67791969209517,0.08048990005551,0.285797471211593,0.228392393750188,"HK3/SERPINA1/HSPA6/PYGL/CTSZ/ALOX5/MVP/LRG1/CFD",9
"GO:0033116","GO:0033116","endoplasmic reticulum-Golgi intermediate compartment membrane","6/684","72/16019",0.0833333333333333,1.95163255360624,1.70917427079413,0.086667851904011,0.303337481664039,0.242409330137535,"AREG/SERPINA1/FOLR1/CTSZ/PRRG4/CTSC",6
"GO:0090575","GO:0090575","RNA polymerase II transcription regulator complex","15/684","240/16019",0.0625,1.46372441520468,1.52867847476361,0.0907091946159957,0.313010601139703,0.250139513692738,"S100A10/VDR/FOSL1/ANXA2/CEBPD/BATF/RUNX1/CEBPB/FOS/MAFB/JUNB/NFE2L3/FOSL2/E2F8/NFATC2",15
"GO:0043202","GO:0043202","lysosomal lumen","7/684","91/16019",0.0769230769230769,1.8015069725596,1.61933865426289,0.0939550506099809,0.319708158325629,0.255491804290299,"CSF3/SDC4/IFI30/SDC1/CD74/GPC4/TPP1",7
"GO:0030134","GO:0030134","COPII-coated ER to Golgi transport vesicle","6/684","74/16019",0.0810810810810811,1.8988857278331,1.63681044731194,0.0958887567873359,0.321818430313661,0.257178208542819,"AREG/SERPINA1/FOLR1/CTSZ/CD74/CTSC",6
"GO:0031526","GO:0031526","brush border membrane","5/684","58/16019",0.0862068965517241,2.01893022786852,1.64179413418098,0.100918994685607,0.334123698621265,0.267011849381548,"FOLR1/MTTP/SLC34A2/PLB1/B4GALT1",5
"GO:0030018","GO:0030018","Z disc","9/684","131/16019",0.0687022900763359,1.60897950984331,1.4780666496887,0.108206872047413,0.353475782021549,0.282476887029036,"KCNE1/SYNC/FBXO32/FLNC/PDLIM4/FLNA/SYNPO/PDLIM1/HSPB1",9
"GO:0055037","GO:0055037","recycling endosome","11/684","172/16019",0.063953488372093,1.49776451788386,1.38613310355871,0.11883403578997,0.383083404849245,0.306137543724853,"LTF/PLA2G5/FZD7/ACAP1/RASSF9/PDLIM4/CD274/NDRG1/MICALL2/HFE/TPP1",11
"GO:0005793","GO:0005793","endoplasmic reticulum-Golgi intermediate compartment","8/684","118/16019",0.0677966101694915,1.58776885717118,1.35339840883962,0.132062632152907,0.420199284122884,0.335798353799598,"AREG/SERPINA1/FOLR1/GJB2/ANPEP/CTSZ/PRRG4/CTSC",8
"GO:0005769","GO:0005769","early endosome","21/684","383/16019",0.0548302872062663,1.28410288122395,1.18850906793904,0.144907400134804,0.455157859397781,0.363735174427442,"LTF/ANXA1/HAS3/CAV1/ANXA2/MME/CYTIP/ATP6V0D2/PDLIM4/CD274/SLC39A14/CXCR4/VCAM1/RAB38/SAMD9L/STEAP4/NRP1/IFITM3/HFE/SNX20/LAMP3",21
"GO:0030136","GO:0030136","clathrin-coated vesicle","12/684","203/16019",0.0591133004926108,1.38440929910984,1.16408282366429,0.160063309143119,0.487432646456481,0.389527270637618,"AREG/EREG/MYCBPAP/FOLR1/RASSF9/EGF/CD3D/CTLA4/IL7R/RAB27A/CD74/DENND1C",12
"GO:0030665","GO:0030665","clathrin-coated vesicle membrane","8/684","124/16019",0.0645161290322581,1.51094133182418,1.20626275199726,0.160744792313344,0.487432646456481,0.389527270637618,"AREG/EREG/MYCBPAP/RASSF9/EGF/CD3D/IL7R/CD74",8
"GO:0032432","GO:0032432","actin filament bundle","6/684","86/16019",0.0697674418604651,1.63392492860057,1.24488313477126,0.161269339660985,0.487432646456481,0.389527270637618,"PDLIM4/FLNA/SYNPO/SPEF1/MICALL2/PDLIM1",6
"GO:0031674","GO:0031674","I band","9/684","144/16019",0.0625,1.46372441520468,1.18052352688015,0.163140722487475,0.487432646456481,0.389527270637618,"KCNE1/SYNC/FBXO32/FLNC/PDLIM4/FLNA/SYNPO/PDLIM1/HSPB1",9
"GO:0030135","GO:0030135","coated vesicle","16/684","290/16019",0.0551724137931034,1.29211534583585,1.06021298917222,0.178098068496745,0.525711166044609,0.420117193917496,"AREG/SERPINA1/EREG/MYCBPAP/FOLR1/RASSF9/EGF/CD3D/CTLA4/CTSZ/IL7R/RAB27A/KDELR3/CD74/DENND1C/CTSC",16
"GO:0031253","GO:0031253","cell projection membrane","18/684","333/16019",0.0540540540540541,1.2659238185554,1.03565130133174,0.181966464100151,0.530735520292106,0.424132359932682,"CA9/EVC2/CD44/KCNN4/PDPN/FOLR1/ITGA3/MTTP/SCNN1A/SLC34A2/PLB1/MSN/CEACAM1/EVC/FAP/ITGB3/B4GALT1/EPS8L2",18
"GO:0030670","GO:0030670","phagocytic vesicle membrane","5/684","71/16019",0.0704225352112676,1.6492669467095,1.15794960875395,0.186043927347183,0.531800004782722,0.424983032823142,"SLC11A1/ATP6V0D2/RAB38/TCIRG1/TLR2",5
"GO:0001669","GO:0001669","acrosomal vesicle","8/684","129/16019",0.062015503875969,1.45237771431162,1.08949292373335,0.186672654740058,0.531800004782722,0.424983032823142,"CAV1/SERPINA5/LRGUK/SPAG17/LOXL1/SCNN1A/IQUB/MORN3",8
"GO:0030016","GO:0030016","myofibril","13/684","234/16019",0.0555555555555556,1.30108836907083,0.979873291361102,0.202012154955812,0.563361514996344,0.450205120469689,"MYBPH/AHNAK2/SDC4/KCNE1/SYNC/FBXO32/FLNC/PDLIM4/FLNA/COL6A1/SYNPO/PDLIM1/HSPB1",13
"GO:0005884","GO:0005884","actin filament","7/684","112/16019",0.0625,1.46372441520468,1.0400761516624,0.202350258447666,0.563361514996344,0.450205120469689,"ANXA1/PDLIM4/FLNA/GDPD2/WAS/PSTPIP1/PDLIM1",7
"GO:0005881","GO:0005881","cytoplasmic microtubule","5/684","74/16019",0.0675675675675676,1.58240477319425,1.06051991683829,0.208593245881807,0.574217362258907,0.458880469946968,"SAA1/TEKT1/EFHC2/TUBA1C/RIBC1",5
"GO:0009898","GO:0009898","cytoplasmic side of plasma membrane","9/684","155/16019",0.0580645161290323,1.35984719864177,0.950753493688984,0.218094318106309,0.593701199289396,0.4744507972839,"SOCS3/PTPN22/PTPN7/PLEKHA4/RGS1/GEM/NCF1/GNA15/CD2",9
"GO:0043296","GO:0043296","apical junction complex","8/684","136/16019",0.0588235294117647,1.37762297901617,0.934010816310906,0.225693238613645,0.607635642421351,0.485586378046708,"CLDN23/CRB2/PLEKHA7/CLDN4/WWTR1/F11R/SYNPO/MICALL2",8
"GO:0030662","GO:0030662","coated vesicle membrane","10/684","179/16019",0.0558659217877095,1.30835701917737,0.876179466215674,0.235731708971965,0.627763790197082,0.501671600329354,"AREG/EREG/MYCBPAP/FOLR1/RASSF9/EGF/CD3D/IL7R/KDELR3/CD74",10
"GO:0043292","GO:0043292","contractile muscle fiber","13/684","243/16019",0.0534979423868313,1.25289991095709,0.83896466487409,0.240389312202987,0.627986492113814,0.501849570496968,"MYBPH/AHNAK2/SDC4/KCNE1/SYNC/FBXO32/FLNC/PDLIM4/FLNA/COL6A1/SYNPO/PDLIM1/HSPB1",13
"GO:0005811","GO:0005811","lipid droplet","6/684","98/16019",0.0612244897959184,1.43385248836377,0.909830024980581,0.240941756157953,0.627986492113814,0.501849570496968,"CAV1/ANXA2/G0S2/RDH10/HSD3B7/PLIN2",6
"GO:0001725","GO:0001725","stress fiber","5/684","79/16019",0.0632911392405063,1.48225257235917,0.907474113705773,0.247956990463829,0.629465975831616,0.503031886164041,"PDLIM4/SYNPO/SPEF1/MICALL2/PDLIM1",5
"GO:0097517","GO:0097517","contractile actin filament bundle","5/684","79/16019",0.0632911392405063,1.48225257235917,0.907474113705773,0.247956990463829,0.629465975831616,0.503031886164041,"PDLIM4/SYNPO/SPEF1/MICALL2/PDLIM1",5
"GO:0005875","GO:0005875","microtubule associated complex","8/684","140/16019",0.0571428571428571,1.33826232247285,0.848977880587709,0.249217141451701,0.629465975831616,0.503031886164041,"DNAH5/DNAH11/DNAI1/CCDC65/DNAH9/DYNLRB2/DNALI1/CCDC103",8
"GO:0005771","GO:0005771","multivesicular body","4/684","60/16019",0.0666666666666667,1.56130604288499,0.919947007328693,0.253418540492533,0.633546351231332,0.50629268025361,"STEAP3/RAB27A/LRAT/CD74",4
"GO:1905368","GO:1905368","peptidase complex","7/684","121/16019",0.0578512396694215,1.35485235126383,0.827483669023923,0.259257419186734,0.641596643441917,0.512725996477751,"PLAU/PLAUR/F3/FAP/FCN3/THBD/HSPB1",7
"GO:0016363","GO:0016363","nuclear matrix","7/684","123/16019",0.056910569105691,1.33282223173109,0.782548498448623,0.272497292942628,0.667618367709439,0.533521015656093,"S100A10/ANXA2/CEBPB/ALOX5/FOS/VIM/LMNA",7
"GO:0034703","GO:0034703","cation channel complex","10/684","190/16019",0.0526315789473684,1.23261003385657,0.68119085794887,0.29428096633665,0.712461597622766,0.569357066199074,"SCNN1B/SCNN1G/KCNN4/KCNE1/CATSPER1/TRPC7/SCNN1A/CATSPERB/CACNA2D4/KCNMB1",10
"GO:0042641","GO:0042641","actomyosin","5/684","85/16019",0.0588235294117647,1.37762297901617,0.737217737483747,0.297383009630564,0.712461597622766,0.569357066199074,"PDLIM4/SYNPO/SPEF1/MICALL2/PDLIM1",5
"GO:0098562","GO:0098562","cytoplasmic side of membrane","10/684","191/16019",0.0523560209424084,1.22615657818193,0.664053687544847,0.299794988340858,0.712461597622766,0.569357066199074,"SOCS3/PTPN22/PTPN7/ITPR3/PLEKHA4/RGS1/GEM/NCF1/GNA15/CD2",10
"GO:0031901","GO:0031901","early endosome membrane","9/684","170/16019",0.0529411764705882,1.23986068111455,0.66400736416251,0.302432678174562,0.712461597622766,0.569357066199074,"ANXA1/CAV1/PDLIM4/CD274/SLC39A14/STEAP4/IFITM3/SNX20/LAMP3",9
"GO:0030027","GO:0030027","lamellipodium","10/684","193/16019",0.0518134715025907,1.21345029239766,0.630057423985269,0.310900482439223,0.725434459024853,0.579724207856595,"CD44/MYO1G/PDPN/PDLIM4/CAPG/FAP/GDPD2/SPEF1/ITGB3/PSTPIP1",10
"GO:0005770","GO:0005770","late endosome","13/684","261/16019",0.0498084291187739,1.16649302054626,0.572738059034203,0.324270131465909,0.749492284991959,0.598949795954906,"STEAP3/SLC11A1/ANXA2/SLC39A14/RAB27A/LRAT/CXCR4/SLA2/TCIRG1/CD74/CD68/IFITM3/LAMP3",13
"GO:0000932","GO:0000932","P-body","5/684","90/16019",0.0555555555555556,1.30108836907083,0.604938580843749,0.339690692377704,0.773310236302374,0.617983690450018,"ZC3H12A/ZFP36/APOBEC3C/APOBEC3D/APOBEC3F",5
"GO:0031902","GO:0031902","late endosome membrane","7/684","133/16019",0.0526315789473684,1.23261003385657,0.568901778218774,0.340887777635332,0.773310236302374,0.617983690450018,"SLC11A1/ANXA2/SLC39A14/RAB27A/CD68/IFITM3/LAMP3",7
"GO:0055038","GO:0055038","recycling endosome membrane","5/684","93/16019",0.0537634408602151,1.25911777652015,0.529267994313457,0.365306070807864,0.816237747546005,0.652288812217216,"FZD7/ACAP1/PDLIM4/CD274/NDRG1",5
"GO:0005802","GO:0005802","trans-Golgi network","11/684","225/16019",0.0488888888888889,1.14495776478233,0.462462988405067,0.366474090734941,0.816237747546005,0.652288812217216,"MME/CHST4/TGFBI/GCNT1/BACE2/PCSK5/FLNA/RAB38/MS4A6A/CD74/PCSK1",11
"GO:1905369","GO:1905369","endopeptidase complex","5/684","94/16019",0.0531914893617021,1.24572290655717,0.504614999280913,0.373856870915891,0.821504690271148,0.656497840560402,"PLAU/PLAUR/FCN3/THBD/HSPB1",5
"GO:0005923","GO:0005923","bicellular tight junction","6/684","116/16019",0.0517241379310345,1.21135813672111,0.48250158260046,0.375545001266811,0.821504690271148,0.656497840560402,"CLDN23/CLDN4/WWTR1/F11R/SYNPO/MICALL2",6
"GO:0032587","GO:0032587","ruffle membrane","5/684","95/16019",0.0526315789473684,1.23261003385657,0.480235729123697,0.382406919305225,0.829112347166196,0.662577428884693,"KCNN4/PDPN/FAP/ITGB3/EPS8L2",5
"GO:0070160","GO:0070160","tight junction","6/684","121/16019",0.0495867768595041,1.161302015369,0.376141747470781,0.413947830659787,0.889624723786385,0.710935332435091,"CLDN23/CLDN4/WWTR1/F11R/SYNPO/MICALL2",6
"GO:0030017","GO:0030017","sarcomere","10/684","213/16019",0.0469483568075117,1.09951129780633,0.30877455787715,0.4254003896295,0.906287786601979,0.724251464266243,"MYBPH/KCNE1/SYNC/FBXO32/FLNC/PDLIM4/FLNA/SYNPO/PDLIM1/HSPB1",10
"GO:0034704","GO:0034704","calcium channel complex","3/684","57/16019",0.0526315789473684,1.23261003385657,0.371545943828378,0.441746040312271,0.9263934531382,0.740318720875211,"CATSPER1/CATSPERB/CACNA2D4",3
"GO:0015629","GO:0015629","actin cytoskeleton","22/684","492/16019",0.0447154471544715,1.04721746778871,0.224663113341677,0.442959137823213,0.9263934531382,0.740318720875211,"ANXA1/MYO1G/ADAM8/MLPH/ARSJ/GBP1/ANG/PDLIM4/CD274/TAGLN2/SCIN/CAPG/FLNA/VCAM1/GDPD2/SYNPO/SPEF1/WAS/PSTPIP1/CCDC102A/MICALL2/PDLIM1",22
"GO:0034399","GO:0034399","nuclear periphery","7/684","148/16019",0.0472972972972973,1.10768334123597,0.277950551295344,0.446181336613501,0.9263934531382,0.740318720875211,"S100A10/ANXA2/CEBPB/ALOX5/FOS/VIM/LMNA",7
"GO:0019897","GO:0019897","extrinsic component of plasma membrane","5/684","103/16019",0.0485436893203883,1.13687333219781,0.294313912985014,0.450317476500593,0.927124216324749,0.740902703486159,"NOD2/PLEKHA4/C1QA/GNA15/C1QC",5
"GO:0034451","GO:0034451","centriolar satellite","5/684","107/16019",0.0467289719626168,1.09437339454555,0.206856601727688,0.483580959514979,0.987311125676415,0.78900051289286,"ZMYND10/MYOF/TRAT1/DCDC2/LATS2",5
"GO:0019898","GO:0019898","extrinsic component of membrane","7/684","157/16019",0.0445859872611465,1.04418557008232,0.117501015886188,0.508178712382125,0.999999957127878,0.799140674654287,"NOD2/PLAUR/PLEKHA4/SNX10/C1QA/GNA15/C1QC",7
"GO:0034702","GO:0034702","monoatomic ion channel complex","14/684","324/16019",0.0432098765432099,1.01195762038842,0.0459226469405934,0.520762429992417,0.999999957127878,0.799140674654287,"SCNN1B/SCNN1G/KCNN4/KCNE1/CHRNA9/CATSPER1/TRPC7/LRRC8E/SCNN1A/CLDN4/CATSPERB/KCNJ15/CACNA2D4/KCNMB1",14
"GO:1902495","GO:1902495","transmembrane transporter complex","19/684","443/16019",0.0428893905191874,1.00445196889892,0.0200685650701705,0.525806439426304,0.999999957127878,0.799140674654287,"SCNN1B/SCNN1G/KCNN4/C15orf48/KCNE1/CHRNA9/S100A9/CATSPER1/TRPC7/WDR93/LRRC8E/ATP6V0D2/SCNN1A/CLDN4/CATSPERB/KCNJ15/TCIRG1/CACNA2D4/KCNMB1",19
"GO:0005667","GO:0005667","transcription regulator complex","21/684","493/16019",0.0425963488843813,0.997589053770328,-0.0114834265966437,0.536808053861463,0.999999957127878,0.799140674654287,"S100A10/VDR/FOSL1/ANXA2/POU2F3/CEBPD/DMBX1/BATF/RUNX1/CEBPB/FOS/MAFB/GSC/WWTR1/JUNB/NFE2L3/FOSL2/E2F8/HCLS1/PDLIM1/NFATC2",21
"GO:0016528","GO:0016528","sarcoplasm","4/684","90/16019",0.0444444444444444,1.04087069525666,0.0821162918480103,0.539460295708446,0.999999957127878,0.799140674654287,"THBS1/FLNC/ITPR3/COL6A1",4
"GO:0036464","GO:0036464","cytoplasmic ribonucleoprotein granule","10/684","237/16019",0.0421940928270042,0.988168381572779,-0.038754988642475,0.561000710373858,0.999999957127878,0.799140674654287,"NFKBIZ/MAP1LC3C/ZC3H12A/ZFP36/ANG/APOBEC3C/APOBEC3D/SOCS1/DYRK3/APOBEC3F",10
"GO:0031256","GO:0031256","leading edge membrane","7/684","168/16019",0.0416666666666667,0.975816276803119,-0.0665487307132255,0.580415565939469,0.999999957127878,0.799140674654287,"CD44/KCNN4/MYO1G/PDPN/FAP/ITGB3/EPS8L2",7
"GO:0016529","GO:0016529","sarcoplasmic reticulum","3/684","71/16019",0.0422535211267606,0.989560168025698,-0.0186191510462166,0.589356473855049,0.999999957127878,0.799140674654287,"THBS1/ITPR3/COL6A1",3
"GO:0005874","GO:0005874","microtubule","17/684","412/16019",0.0412621359223301,0.966342332368137,-0.146171672320127,0.593234494879875,0.999999957127878,0.799140674654287,"SAA1/TEKT1/DNAH5/EFHC2/DNAH11/MAP1LC3C/FAM110C/SPAG17/TUBA1C/DNAI1/RIBC1/DNAH9/TPPP3/NDRG1/DYNLRB2/SPEF1/DCDC2",17
"GO:0001726","GO:0001726","ruffle","7/684","172/16019",0.0406976744186047,0.953122875017,-0.130539506943636,0.605385234429879,0.999999957127878,0.799140674654287,"KCNN4/PDPN/S100A11/CAPG/FAP/ITGB3/EPS8L2",7
"GO:0005901","GO:0005901","caveola","3/684","73/16019",0.0410958904109589,0.962448930545542,-0.0679122572648567,0.608304477892373,0.999999957127878,0.799140674654287,"CAV1/MYOF/PTGS2",3
"GO:0060170","GO:0060170","ciliary membrane","3/684","73/16019",0.0410958904109589,0.962448930545542,-0.0679122572648567,0.608304477892373,0.999999957127878,0.799140674654287,"EVC2/SCNN1A/EVC",3
"GO:1990351","GO:1990351","transporter complex","19/684","468/16019",0.0405982905982906,0.95079534662868,-0.228160388635483,0.623330941251717,0.999999957127878,0.799140674654287,"SCNN1B/SCNN1G/KCNN4/C15orf48/KCNE1/CHRNA9/S100A9/CATSPER1/TRPC7/WDR93/LRRC8E/ATP6V0D2/SCNN1A/CLDN4/CATSPERB/KCNJ15/TCIRG1/CACNA2D4/KCNMB1",19
"GO:0098791","GO:0098791","Golgi apparatus subcompartment","13/684","327/16019",0.0397553516819572,0.931054062270866,-0.266031899116637,0.644112859473,0.999999957127878,0.799140674654287,"MME/CHST4/TGFBI/GCNT1/BACE2/TOM1L1/PCSK5/FLNA/RAB38/B4GALT1/MS4A6A/CD74/PCSK1",13
"GO:0031252","GO:0031252","cell leading edge","16/684","404/16019",0.0396039603960396,0.927508540327717,-0.311671318569042,0.657766991680313,0.999999957127878,0.799140674654287,"CD44/KCNN4/MYO1G/PDPN/ITGB4/S100A11/PDLIM4/CAPG/CXCR4/FAP/GDPD2/VIM/SPEF1/ITGB3/PSTPIP1/EPS8L2",16
"GO:0035770","GO:0035770","ribonucleoprotein granule","10/684","256/16019",0.0390625,0.914827759502924,-0.290127517511015,0.658305939949361,0.999999957127878,0.799140674654287,"NFKBIZ/MAP1LC3C/ZC3H12A/ZFP36/ANG/APOBEC3C/APOBEC3D/SOCS1/DYRK3/APOBEC3F",10
"GO:0005791","GO:0005791","rough endoplasmic reticulum","2/684","53/16019",0.0377358490566038,0.88375813748207,-0.179016366357107,0.667503059717418,0.999999957127878,0.799140674654287,"ZC3H12A/LRAT",2
"GO:0030660","GO:0030660","Golgi-associated vesicle membrane","2/684","53/16019",0.0377358490566038,0.88375813748207,-0.179016366357107,0.667503059717418,0.999999957127878,0.799140674654287,"RASSF9/KDELR3",2
"GO:0098533","GO:0098533","ATPase dependent transmembrane transport complex","2/684","53/16019",0.0377358490566038,0.88375813748207,-0.179016366357107,0.667503059717418,0.999999957127878,0.799140674654287,"ATP6V0D2/TCIRG1",2
"GO:0036064","GO:0036064","ciliary basal body","5/684","134/16019",0.0373134328358209,0.873865322510256,-0.309658920929017,0.682517264304672,0.999999957127878,0.799140674654287,"EFHC2/AGBL2/CCDC65/FANK1/EVC",5
"GO:1990204","GO:1990204","oxidoreductase complex","5/684","134/16019",0.0373134328358209,0.873865322510256,-0.309658920929017,0.682517264304672,0.999999957127878,0.799140674654287,"C15orf48/WDR93/NCF1/NCF1C/NCF1B",5
"GO:0016459","GO:0016459","myosin complex","2/684","56/16019",0.0357142857142857,0.83641395154553,-0.258984232340162,0.696782459824997,0.999999957127878,0.799140674654287,"MYO1G/CCDC102A",2
"GO:0072686","GO:0072686","mitotic spindle","6/684","163/16019",0.0368098159509202,0.862070821224841,-0.373803565403975,0.700969524075926,0.999999957127878,0.799140674654287,"MAK/PTPN7/GEM/CAPG/TRAT1/DCDC2",6
"GO:0008076","GO:0008076","voltage-gated potassium channel complex","3/684","88/16019",0.0340909090909091,0.798395135566188,-0.400507939176266,0.731270844770852,0.999999957127878,0.799140674654287,"KCNN4/KCNE1/KCNMB1",3
"GO:0032421","GO:0032421","stereocilium bundle","2/684","60/16019",0.0333333333333333,0.780653021442495,-0.359496568847582,0.732465955558495,0.999999957127878,0.799140674654287,"DCDC2/EPS8L2",2
"GO:0031965","GO:0031965","nuclear membrane","10/684","273/16019",0.0366300366300366,0.857860463123621,-0.500266476709025,0.734015760502262,0.999999957127878,0.799140674654287,"SPAG4/ITGB4/MYOF/SLC16A3/ITPR3/PTGS2/ALOX5/ALOX5AP/NLRP6/LMNA",10
"GO:0010494","GO:0010494","cytoplasmic stress granule","3/684","89/16019",0.0337078651685393,0.789424403705894,-0.420712542825726,0.738271630751061,0.999999957127878,0.799140674654287,"ZFP36/ANG/DYRK3",3
"GO:0000922","GO:0000922","spindle pole","5/684","152/16019",0.0328947368421053,0.770381271160357,-0.600719869321331,0.782642959432632,0.999999957127878,0.799140674654287,"SPATA17/FAM110C/ANKRD53/ALPK1/LATS2",5
"GO:0001917","GO:0001917","photoreceptor inner segment","2/684","67/16019",0.0298507462686567,0.699092258008205,-0.521258917734156,0.786317277977263,0.999999957127878,0.799140674654287,"MAK/HKDC1",2
"GO:0060076","GO:0060076","excitatory synapse","2/684","67/16019",0.0298507462686567,0.699092258008205,-0.521258917734156,0.786317277977263,0.999999957127878,0.799140674654287,"ITGA3/SRPX2",2
"GO:0005819","GO:0005819","spindle","13/684","369/16019",0.035230352303523,0.825080429166865,-0.717934329700844,0.799052771058867,0.999999957127878,0.799140674654287,"MAK/SPATA17/FAM110C/PTPN7/RSPH1/GEM/ANKRD53/CAPG/TRAT1/DCDC2/ALPK1/LATS2/HSPB1",13
"GO:0034705","GO:0034705","potassium channel complex","3/684","99/16019",0.0303030303030303,0.709684564947723,-0.611936696015827,0.800528194281924,0.999999957127878,0.799140674654287,"KCNN4/KCNE1/KCNMB1",3
"GO:0031968","GO:0031968","organelle outer membrane","7/684","214/16019",0.0327102803738318,0.766061376181888,-0.727615383881264,0.813219005166232,0.999999957127878,0.799140674654287,"PLA2G2A/MAOB/BCL2A1/ITPR3/PTGS2/MGST1/HMOX1",7
"GO:0000792","GO:0000792","heterochromatin","2/684","72/16019",0.0277777777777778,0.650544184535413,-0.627638142797914,0.818717818913493,0.999999957127878,0.799140674654287,"HMGA2/SALL4",2
"GO:0019867","GO:0019867","outer membrane","7/684","216/16019",0.0324074074074074,0.758968215291315,-0.753219799166036,0.820527073674771,0.999999957127878,0.799140674654287,"PLA2G2A/MAOB/BCL2A1/ITPR3/PTGS2/MGST1/HMOX1",7
"GO:0098803","GO:0098803","respiratory chain complex","2/684","74/16019",0.027027027027027,0.632961909277699,-0.668351674582644,0.830397392406365,0.999999957127878,0.799140674654287,"C15orf48/WDR93",2
"GO:0030658","GO:0030658","transport vesicle membrane","7/684","220/16019",0.0318181818181818,0.745168793195109,-0.803784185461654,0.834472416907836,0.999999957127878,0.799140674654287,"AREG/FOLR1/MYOF/RASSF9/ITPR3/CEACAM1/CD74",7
"GO:0031594","GO:0031594","neuromuscular junction","2/684","76/16019",0.0263157894736842,0.616305016928286,-0.708105877463803,0.841394482597925,0.999999957127878,0.799140674654287,"SYNC/ITGA3",2
"GO:0005635","GO:0005635","nuclear envelope","15/684","439/16019",0.0341685649202733,0.800213803300963,-0.896405098840684,0.84594046738133,0.999999957127878,0.799140674654287,"SPAG4/ITGB4/NUP62CL/SLC22A18/MYOF/TRPC7/SLC16A3/ITPR3/PTGS2/ALOX5/ALOX5AP/NLRP6/MVP/HTATIP2/LMNA",15
"GO:0043204","GO:0043204","perikaryon","4/684","142/16019",0.028169014084507,0.659706778683799,-0.860208150408282,0.861239627697939,0.999999957127878,0.799140674654287,"CCR2/FLNA/SYNPO/PCSK1",4
"GO:0035861","GO:0035861","site of double-strand break","2/684","81/16019",0.0246913580246914,0.578261497364811,-0.80363557805585,0.866111744962415,0.999999957127878,0.799140674654287,"WAS/LMNA",2
"GO:0030118","GO:0030118","clathrin coat","1/684","50/16019",0.02,0.468391812865497,-0.795111633603343,0.887556470090173,0.999999957127878,0.799140674654287,"MYCBPAP",1
"GO:0030496","GO:0030496","midbody","5/684","182/16019",0.0274725274725275,0.643395347342716,-1.02182505227934,0.8930621173458,0.999999957127878,0.799140674654287,"MAK/BCL3/ANXA2/GEM/CAPG",5
"GO:0032153","GO:0032153","cell division site","1/684","52/16019",0.0192307692307692,0.450376743139901,-0.8383886993004,0.89698304753096,0.999999957127878,0.799140674654287,"PSTPIP1",1
"GO:0005643","GO:0005643","nuclear pore","2/684","89/16019",0.0224719101123595,0.526282935803929,-0.946447328965465,0.898402309648263,0.999999957127878,0.799140674654287,"NUP62CL/MVP",2
"GO:0005798","GO:0005798","Golgi-associated vesicle","2/684","89/16019",0.0224719101123595,0.526282935803929,-0.946447328965465,0.898402309648263,0.999999957127878,0.799140674654287,"RASSF9/KDELR3",2
"GO:0030315","GO:0030315","T-tubule","1/684","53/16019",0.0188679245283019,0.441879068741035,-0.859524950285561,0.901396124219682,0.999999957127878,0.799140674654287,"AHNAK2",1
"GO:0032420","GO:0032420","stereocilium","1/684","53/16019",0.0188679245283019,0.441879068741035,-0.859524950285561,0.901396124219682,0.999999957127878,0.799140674654287,"EPS8L2",1
"GO:0001750","GO:0001750","photoreceptor outer segment","2/684","90/16019",0.0222222222222222,0.52043534762833,-0.963528286143466,0.90188583500326,0.999999957127878,0.799140674654287,"MAK/RAB27A",2
"GO:0099023","GO:0099023","vesicle tethering complex","1/684","54/16019",0.0185185185185185,0.433696123023608,-0.880343696068094,0.905620416530451,0.999999957127878,0.799140674654287,"TNFAIP2",1
"GO:0034707","GO:0034707","chloride channel complex","1/684","55/16019",0.0181818181818182,0.425810738968634,-0.900856997355368,0.909663989038636,0.999999957127878,0.799140674654287,"CLDN4",1
"GO:0005795","GO:0005795","Golgi stack","3/684","127/16019",0.0236220472440945,0.553218676612792,-1.067573777608,0.912364944495482,0.999999957127878,0.799140674654287,"GCNT1/TOM1L1/B4GALT1",3
"GO:0005814","GO:0005814","centriole","3/684","127/16019",0.0236220472440945,0.553218676612792,-1.067573777608,0.912364944495482,0.999999957127878,0.799140674654287,"AGBL2/HSPA6/CAPG",3
